1703	NC_011593	82.609	46	7	1	3	48	43072	43116	8.28e-05	39.9
1704	NC_011593	82.609	46	7	1	3	48	43072	43116	8.28e-05	39.9
2360	NC_011593	92.308	39	3	0	13	51	42067	42105	9.05e-10	56.5
2360	NC_011593	92.308	39	3	0	13	51	569024	568986	9.05e-10	56.5
2360	NC_011593	92.308	39	3	0	13	51	710147	710185	9.05e-10	56.5
2360	NC_011593	92.308	39	3	0	13	51	2084609	2084647	9.05e-10	56.5
2360	NC_011593	92.308	39	3	0	13	51	2109389	2109427	9.05e-10	56.5
2360	NC_011593	92.308	39	3	0	13	51	2418334	2418372	9.05e-10	56.5
2360	NC_011593	92.308	39	3	0	13	51	2597945	2597907	9.05e-10	56.5
2360	NC_011593	100.000	29	0	0	1	29	42095	42067	3.25e-09	54.7
2360	NC_011593	100.000	29	0	0	1	29	568996	569024	3.25e-09	54.7
2360	NC_011593	100.000	29	0	0	1	29	710175	710147	3.25e-09	54.7
2360	NC_011593	100.000	29	0	0	1	29	2084637	2084609	3.25e-09	54.7
2360	NC_011593	100.000	29	0	0	1	29	2109417	2109389	3.25e-09	54.7
2360	NC_011593	100.000	29	0	0	1	29	2418362	2418334	3.25e-09	54.7
2360	NC_011593	100.000	29	0	0	1	29	2597917	2597945	3.25e-09	54.7
2361	NC_011593	92.308	39	3	0	13	51	42067	42105	9.05e-10	56.5
2361	NC_011593	92.308	39	3	0	13	51	569024	568986	9.05e-10	56.5
2361	NC_011593	92.308	39	3	0	13	51	710147	710185	9.05e-10	56.5
2361	NC_011593	92.308	39	3	0	13	51	2084609	2084647	9.05e-10	56.5
2361	NC_011593	92.308	39	3	0	13	51	2109389	2109427	9.05e-10	56.5
2361	NC_011593	92.308	39	3	0	13	51	2418334	2418372	9.05e-10	56.5
2361	NC_011593	92.308	39	3	0	13	51	2597945	2597907	9.05e-10	56.5
2361	NC_011593	100.000	29	0	0	1	29	42095	42067	3.25e-09	54.7
2361	NC_011593	100.000	29	0	0	1	29	568996	569024	3.25e-09	54.7
2361	NC_011593	100.000	29	0	0	1	29	710175	710147	3.25e-09	54.7
2361	NC_011593	100.000	29	0	0	1	29	2084637	2084609	3.25e-09	54.7
2361	NC_011593	100.000	29	0	0	1	29	2109417	2109389	3.25e-09	54.7
2361	NC_011593	100.000	29	0	0	1	29	2418362	2418334	3.25e-09	54.7
2361	NC_011593	100.000	29	0	0	1	29	2597917	2597945	3.25e-09	54.7
2362	NC_011593	92.308	39	3	0	13	51	42067	42105	9.05e-10	56.5
2362	NC_011593	92.308	39	3	0	13	51	569024	568986	9.05e-10	56.5
2362	NC_011593	92.308	39	3	0	13	51	710147	710185	9.05e-10	56.5
2362	NC_011593	92.308	39	3	0	13	51	2084609	2084647	9.05e-10	56.5
2362	NC_011593	92.308	39	3	0	13	51	2109389	2109427	9.05e-10	56.5
2362	NC_011593	92.308	39	3	0	13	51	2418334	2418372	9.05e-10	56.5
2362	NC_011593	92.308	39	3	0	13	51	2597945	2597907	9.05e-10	56.5
2362	NC_011593	100.000	29	0	0	1	29	42095	42067	3.25e-09	54.7
2362	NC_011593	100.000	29	0	0	1	29	568996	569024	3.25e-09	54.7
2362	NC_011593	100.000	29	0	0	1	29	710175	710147	3.25e-09	54.7
2362	NC_011593	100.000	29	0	0	1	29	2084637	2084609	3.25e-09	54.7
2362	NC_011593	100.000	29	0	0	1	29	2109417	2109389	3.25e-09	54.7
2362	NC_011593	100.000	29	0	0	1	29	2418362	2418334	3.25e-09	54.7
2362	NC_011593	100.000	29	0	0	1	29	2597917	2597945	3.25e-09	54.7
2363	NC_011593	92.308	39	3	0	13	51	42067	42105	9.05e-10	56.5
2363	NC_011593	92.308	39	3	0	13	51	569024	568986	9.05e-10	56.5
2363	NC_011593	92.308	39	3	0	13	51	710147	710185	9.05e-10	56.5
2363	NC_011593	92.308	39	3	0	13	51	2084609	2084647	9.05e-10	56.5
2363	NC_011593	92.308	39	3	0	13	51	2109389	2109427	9.05e-10	56.5
2363	NC_011593	92.308	39	3	0	13	51	2418334	2418372	9.05e-10	56.5
2363	NC_011593	92.308	39	3	0	13	51	2597945	2597907	9.05e-10	56.5
2363	NC_011593	100.000	29	0	0	1	29	42095	42067	3.25e-09	54.7
2363	NC_011593	100.000	29	0	0	1	29	568996	569024	3.25e-09	54.7
2363	NC_011593	100.000	29	0	0	1	29	710175	710147	3.25e-09	54.7
2363	NC_011593	100.000	29	0	0	1	29	2084637	2084609	3.25e-09	54.7
2363	NC_011593	100.000	29	0	0	1	29	2109417	2109389	3.25e-09	54.7
2363	NC_011593	100.000	29	0	0	1	29	2418362	2418334	3.25e-09	54.7
2363	NC_011593	100.000	29	0	0	1	29	2597917	2597945	3.25e-09	54.7
2364	NC_011593	92.308	39	3	0	13	51	42067	42105	9.05e-10	56.5
2364	NC_011593	92.308	39	3	0	13	51	569024	568986	9.05e-10	56.5
2364	NC_011593	92.308	39	3	0	13	51	710147	710185	9.05e-10	56.5
2364	NC_011593	92.308	39	3	0	13	51	2084609	2084647	9.05e-10	56.5
2364	NC_011593	92.308	39	3	0	13	51	2109389	2109427	9.05e-10	56.5
2364	NC_011593	92.308	39	3	0	13	51	2418334	2418372	9.05e-10	56.5
2364	NC_011593	92.308	39	3	0	13	51	2597945	2597907	9.05e-10	56.5
2364	NC_011593	100.000	29	0	0	1	29	42095	42067	3.25e-09	54.7
2364	NC_011593	100.000	29	0	0	1	29	568996	569024	3.25e-09	54.7
2364	NC_011593	100.000	29	0	0	1	29	710175	710147	3.25e-09	54.7
2364	NC_011593	100.000	29	0	0	1	29	2084637	2084609	3.25e-09	54.7
2364	NC_011593	100.000	29	0	0	1	29	2109417	2109389	3.25e-09	54.7
2364	NC_011593	100.000	29	0	0	1	29	2418362	2418334	3.25e-09	54.7
2364	NC_011593	100.000	29	0	0	1	29	2597917	2597945	3.25e-09	54.7
2656	NC_011593	90.323	31	3	0	13	43	2598760	2598790	1.92e-05	41.7
2662	NC_011593	90.323	31	3	0	13	43	2598760	2598790	1.92e-05	41.7
2668	NC_011593	90.323	31	3	0	13	43	2598760	2598790	1.92e-05	41.7
2674	NC_011593	90.323	31	3	0	13	43	2598760	2598790	1.92e-05	41.7
2680	NC_011593	90.323	31	3	0	13	43	2598760	2598790	1.92e-05	41.7
2780	NC_011593	78.313	83	18	0	2	84	2598750	2598832	7.49e-09	54.7
2781	NC_011593	78.313	83	18	0	2	84	2598750	2598832	7.49e-09	54.7
2782	NC_011593	78.313	83	18	0	2	84	2598750	2598832	7.49e-09	54.7
2783	NC_011593	78.313	83	18	0	2	84	2598750	2598832	7.49e-09	54.7
2784	NC_011593	78.313	83	18	0	2	84	2598750	2598832	7.49e-09	54.7
2891	NC_011593	82.759	58	9	1	14	71	2598853	2598909	1.29e-07	51.0
2895	NC_011593	82.759	58	9	1	14	71	2598853	2598909	1.29e-07	51.0
2899	NC_011593	82.759	58	9	1	14	71	2598853	2598909	1.29e-07	51.0
2903	NC_011593	82.759	58	9	1	14	71	2598853	2598909	1.29e-07	51.0
2907	NC_011593	82.759	58	9	1	14	71	2598853	2598909	1.29e-07	51.0
3697	NC_011593	95.370	108	5	0	1	108	735239	735132	2.32e-44	172
3700	NC_011593	95.370	108	5	0	1	108	735239	735132	2.32e-44	172
3703	NC_011593	95.370	108	5	0	1	108	735239	735132	2.32e-44	172
3706	NC_011593	95.370	108	5	0	1	108	735239	735132	2.32e-44	172
3709	NC_011593	95.370	108	5	0	1	108	735239	735132	2.32e-44	172
3785	NC_011593	100.000	37	0	0	1	37	711198	711162	7.04e-14	69.4
3786	NC_011593	100.000	37	0	0	1	37	711198	711162	7.04e-14	69.4
3787	NC_011593	100.000	37	0	0	1	37	711198	711162	7.04e-14	69.4
3788	NC_011593	100.000	37	0	0	1	37	711198	711162	7.04e-14	69.4
3789	NC_011593	100.000	37	0	0	1	37	711198	711162	7.04e-14	69.4
4245	NC_011593	92.308	39	3	0	1	39	42105	42067	9.05e-10	56.5
4245	NC_011593	92.308	39	3	0	1	39	568986	569024	9.05e-10	56.5
4245	NC_011593	92.308	39	3	0	1	39	710185	710147	9.05e-10	56.5
4245	NC_011593	92.308	39	3	0	1	39	2084647	2084609	9.05e-10	56.5
4245	NC_011593	92.308	39	3	0	1	39	2109427	2109389	9.05e-10	56.5
4245	NC_011593	92.308	39	3	0	1	39	2418372	2418334	9.05e-10	56.5
4245	NC_011593	92.308	39	3	0	1	39	2597907	2597945	9.05e-10	56.5
4245	NC_011593	100.000	29	0	0	23	51	42067	42095	3.25e-09	54.7
4245	NC_011593	100.000	29	0	0	23	51	569024	568996	3.25e-09	54.7
4245	NC_011593	100.000	29	0	0	23	51	710147	710175	3.25e-09	54.7
4245	NC_011593	100.000	29	0	0	23	51	2084609	2084637	3.25e-09	54.7
4245	NC_011593	100.000	29	0	0	23	51	2109389	2109417	3.25e-09	54.7
4245	NC_011593	100.000	29	0	0	23	51	2418334	2418362	3.25e-09	54.7
4245	NC_011593	100.000	29	0	0	23	51	2597945	2597917	3.25e-09	54.7
4246	NC_011593	92.308	39	3	0	1	39	42105	42067	9.05e-10	56.5
4246	NC_011593	92.308	39	3	0	1	39	568986	569024	9.05e-10	56.5
4246	NC_011593	92.308	39	3	0	1	39	710185	710147	9.05e-10	56.5
4246	NC_011593	92.308	39	3	0	1	39	2084647	2084609	9.05e-10	56.5
4246	NC_011593	92.308	39	3	0	1	39	2109427	2109389	9.05e-10	56.5
4246	NC_011593	92.308	39	3	0	1	39	2418372	2418334	9.05e-10	56.5
4246	NC_011593	92.308	39	3	0	1	39	2597907	2597945	9.05e-10	56.5
4246	NC_011593	100.000	29	0	0	23	51	42067	42095	3.25e-09	54.7
4246	NC_011593	100.000	29	0	0	23	51	569024	568996	3.25e-09	54.7
4246	NC_011593	100.000	29	0	0	23	51	710147	710175	3.25e-09	54.7
4246	NC_011593	100.000	29	0	0	23	51	2084609	2084637	3.25e-09	54.7
4246	NC_011593	100.000	29	0	0	23	51	2109389	2109417	3.25e-09	54.7
4246	NC_011593	100.000	29	0	0	23	51	2418334	2418362	3.25e-09	54.7
4246	NC_011593	100.000	29	0	0	23	51	2597945	2597917	3.25e-09	54.7
4247	NC_011593	92.308	39	3	0	1	39	42105	42067	9.05e-10	56.5
4247	NC_011593	92.308	39	3	0	1	39	568986	569024	9.05e-10	56.5
4247	NC_011593	92.308	39	3	0	1	39	710185	710147	9.05e-10	56.5
4247	NC_011593	92.308	39	3	0	1	39	2084647	2084609	9.05e-10	56.5
4247	NC_011593	92.308	39	3	0	1	39	2109427	2109389	9.05e-10	56.5
4247	NC_011593	92.308	39	3	0	1	39	2418372	2418334	9.05e-10	56.5
4247	NC_011593	92.308	39	3	0	1	39	2597907	2597945	9.05e-10	56.5
4247	NC_011593	100.000	29	0	0	23	51	42067	42095	3.25e-09	54.7
4247	NC_011593	100.000	29	0	0	23	51	569024	568996	3.25e-09	54.7
4247	NC_011593	100.000	29	0	0	23	51	710147	710175	3.25e-09	54.7
4247	NC_011593	100.000	29	0	0	23	51	2084609	2084637	3.25e-09	54.7
4247	NC_011593	100.000	29	0	0	23	51	2109389	2109417	3.25e-09	54.7
4247	NC_011593	100.000	29	0	0	23	51	2418334	2418362	3.25e-09	54.7
4247	NC_011593	100.000	29	0	0	23	51	2597945	2597917	3.25e-09	54.7
4248	NC_011593	92.308	39	3	0	1	39	42105	42067	9.05e-10	56.5
4248	NC_011593	92.308	39	3	0	1	39	568986	569024	9.05e-10	56.5
4248	NC_011593	92.308	39	3	0	1	39	710185	710147	9.05e-10	56.5
4248	NC_011593	92.308	39	3	0	1	39	2084647	2084609	9.05e-10	56.5
4248	NC_011593	92.308	39	3	0	1	39	2109427	2109389	9.05e-10	56.5
4248	NC_011593	92.308	39	3	0	1	39	2418372	2418334	9.05e-10	56.5
4248	NC_011593	92.308	39	3	0	1	39	2597907	2597945	9.05e-10	56.5
4248	NC_011593	100.000	29	0	0	23	51	42067	42095	3.25e-09	54.7
4248	NC_011593	100.000	29	0	0	23	51	569024	568996	3.25e-09	54.7
4248	NC_011593	100.000	29	0	0	23	51	710147	710175	3.25e-09	54.7
4248	NC_011593	100.000	29	0	0	23	51	2084609	2084637	3.25e-09	54.7
4248	NC_011593	100.000	29	0	0	23	51	2109389	2109417	3.25e-09	54.7
4248	NC_011593	100.000	29	0	0	23	51	2418334	2418362	3.25e-09	54.7
4248	NC_011593	100.000	29	0	0	23	51	2597945	2597917	3.25e-09	54.7
4249	NC_011593	92.308	39	3	0	1	39	42105	42067	9.05e-10	56.5
4249	NC_011593	92.308	39	3	0	1	39	568986	569024	9.05e-10	56.5
4249	NC_011593	92.308	39	3	0	1	39	710185	710147	9.05e-10	56.5
4249	NC_011593	92.308	39	3	0	1	39	2084647	2084609	9.05e-10	56.5
4249	NC_011593	92.308	39	3	0	1	39	2109427	2109389	9.05e-10	56.5
4249	NC_011593	92.308	39	3	0	1	39	2418372	2418334	9.05e-10	56.5
4249	NC_011593	92.308	39	3	0	1	39	2597907	2597945	9.05e-10	56.5
4249	NC_011593	100.000	29	0	0	23	51	42067	42095	3.25e-09	54.7
4249	NC_011593	100.000	29	0	0	23	51	569024	568996	3.25e-09	54.7
4249	NC_011593	100.000	29	0	0	23	51	710147	710175	3.25e-09	54.7
4249	NC_011593	100.000	29	0	0	23	51	2084609	2084637	3.25e-09	54.7
4249	NC_011593	100.000	29	0	0	23	51	2109389	2109417	3.25e-09	54.7
4249	NC_011593	100.000	29	0	0	23	51	2418334	2418362	3.25e-09	54.7
4249	NC_011593	100.000	29	0	0	23	51	2597945	2597917	3.25e-09	54.7
4475	NC_011593	100.000	74	0	0	1	74	1593878	1593805	9.33e-34	137
4476	NC_011593	100.000	74	0	0	1	74	1593878	1593805	9.33e-34	137
4477	NC_011593	100.000	74	0	0	1	74	1593878	1593805	9.33e-34	137
4478	NC_011593	100.000	74	0	0	1	74	1593878	1593805	9.33e-34	137
4479	NC_011593	100.000	74	0	0	1	74	1593878	1593805	9.33e-34	137
4625	NC_011593	97.183	71	2	0	1	71	1930996	1930926	4.99e-29	121
4626	NC_011593	97.183	71	2	0	1	71	1930996	1930926	4.99e-29	121
4627	NC_011593	97.183	71	2	0	1	71	1930996	1930926	4.99e-29	121
4628	NC_011593	97.183	71	2	0	1	71	1930996	1930926	4.99e-29	121
4629	NC_011593	97.183	71	2	0	1	71	1930996	1930926	4.99e-29	121
4750	NC_011593	100.000	32	0	0	1	32	1748440	1748409	3.18e-11	60.2
4751	NC_011593	100.000	32	0	0	1	32	1748440	1748409	3.18e-11	60.2
4752	NC_011593	100.000	32	0	0	1	32	1748440	1748409	3.18e-11	60.2
4753	NC_011593	100.000	32	0	0	1	32	1748440	1748409	3.18e-11	60.2
4754	NC_011593	100.000	32	0	0	1	32	1748440	1748409	3.18e-11	60.2
4780	NC_011593	100.000	24	0	0	1	24	2108396	2108419	2.79e-06	45.4
4780	NC_011593	100.000	22	0	0	1	22	2314351	2314330	3.61e-05	41.7
4781	NC_011593	100.000	24	0	0	1	24	2108396	2108419	2.79e-06	45.4
4781	NC_011593	100.000	22	0	0	1	22	2314351	2314330	3.61e-05	41.7
4782	NC_011593	100.000	24	0	0	1	24	2108396	2108419	2.79e-06	45.4
4782	NC_011593	100.000	22	0	0	1	22	2314351	2314330	3.61e-05	41.7
4783	NC_011593	100.000	24	0	0	1	24	2108396	2108419	2.79e-06	45.4
4783	NC_011593	100.000	22	0	0	1	22	2314351	2314330	3.61e-05	41.7
4784	NC_011593	100.000	24	0	0	1	24	2108396	2108419	2.79e-06	45.4
4784	NC_011593	100.000	22	0	0	1	22	2314351	2314330	3.61e-05	41.7
5115	NC_011593	82.432	74	11	2	2	74	41442	41514	1.13e-11	63.9
5115	NC_011593	82.432	74	11	2	2	74	569649	569577	1.13e-11	63.9
5115	NC_011593	82.432	74	11	2	2	74	709522	709594	1.13e-11	63.9
5115	NC_011593	82.432	74	11	2	2	74	2083984	2084056	1.13e-11	63.9
5115	NC_011593	82.432	74	11	2	2	74	2108764	2108836	1.13e-11	63.9
5115	NC_011593	82.432	74	11	2	2	74	2417709	2417781	1.13e-11	63.9
5115	NC_011593	82.432	74	11	2	2	74	2598570	2598498	1.13e-11	63.9
5116	NC_011593	82.432	74	11	2	2	74	41442	41514	1.13e-11	63.9
5116	NC_011593	82.432	74	11	2	2	74	569649	569577	1.13e-11	63.9
5116	NC_011593	82.432	74	11	2	2	74	709522	709594	1.13e-11	63.9
5116	NC_011593	82.432	74	11	2	2	74	2083984	2084056	1.13e-11	63.9
5116	NC_011593	82.432	74	11	2	2	74	2108764	2108836	1.13e-11	63.9
5116	NC_011593	82.432	74	11	2	2	74	2417709	2417781	1.13e-11	63.9
5116	NC_011593	82.432	74	11	2	2	74	2598570	2598498	1.13e-11	63.9
5117	NC_011593	82.432	74	11	2	2	74	41442	41514	1.13e-11	63.9
5117	NC_011593	82.432	74	11	2	2	74	569649	569577	1.13e-11	63.9
5117	NC_011593	82.432	74	11	2	2	74	709522	709594	1.13e-11	63.9
5117	NC_011593	82.432	74	11	2	2	74	2083984	2084056	1.13e-11	63.9
5117	NC_011593	82.432	74	11	2	2	74	2108764	2108836	1.13e-11	63.9
5117	NC_011593	82.432	74	11	2	2	74	2417709	2417781	1.13e-11	63.9
5117	NC_011593	82.432	74	11	2	2	74	2598570	2598498	1.13e-11	63.9
5118	NC_011593	82.432	74	11	2	2	74	41442	41514	1.13e-11	63.9
5118	NC_011593	82.432	74	11	2	2	74	569649	569577	1.13e-11	63.9
5118	NC_011593	82.432	74	11	2	2	74	709522	709594	1.13e-11	63.9
5118	NC_011593	82.432	74	11	2	2	74	2083984	2084056	1.13e-11	63.9
5118	NC_011593	82.432	74	11	2	2	74	2108764	2108836	1.13e-11	63.9
5118	NC_011593	82.432	74	11	2	2	74	2417709	2417781	1.13e-11	63.9
5118	NC_011593	82.432	74	11	2	2	74	2598570	2598498	1.13e-11	63.9
5119	NC_011593	82.432	74	11	2	2	74	41442	41514	1.13e-11	63.9
5119	NC_011593	82.432	74	11	2	2	74	569649	569577	1.13e-11	63.9
5119	NC_011593	82.432	74	11	2	2	74	709522	709594	1.13e-11	63.9
5119	NC_011593	82.432	74	11	2	2	74	2083984	2084056	1.13e-11	63.9
5119	NC_011593	82.432	74	11	2	2	74	2108764	2108836	1.13e-11	63.9
5119	NC_011593	82.432	74	11	2	2	74	2417709	2417781	1.13e-11	63.9
5119	NC_011593	82.432	74	11	2	2	74	2598570	2598498	1.13e-11	63.9
5295	NC_011593	83.051	59	10	0	11	69	42753	42811	5.13e-09	54.7
5295	NC_011593	83.051	59	10	0	11	69	568338	568280	5.13e-09	54.7
5295	NC_011593	83.051	59	10	0	11	69	710833	710891	5.13e-09	54.7
5295	NC_011593	83.051	59	10	0	11	69	2085295	2085353	5.13e-09	54.7
5295	NC_011593	83.051	59	10	0	11	69	2110075	2110133	5.13e-09	54.7
5295	NC_011593	83.051	59	10	0	11	69	2419020	2419078	5.13e-09	54.7
5295	NC_011593	83.051	59	10	0	11	69	2597259	2597201	5.13e-09	54.7
5297	NC_011593	83.051	59	10	0	11	69	42753	42811	5.13e-09	54.7
5297	NC_011593	83.051	59	10	0	11	69	568338	568280	5.13e-09	54.7
5297	NC_011593	83.051	59	10	0	11	69	710833	710891	5.13e-09	54.7
5297	NC_011593	83.051	59	10	0	11	69	2085295	2085353	5.13e-09	54.7
5297	NC_011593	83.051	59	10	0	11	69	2110075	2110133	5.13e-09	54.7
5297	NC_011593	83.051	59	10	0	11	69	2419020	2419078	5.13e-09	54.7
5297	NC_011593	83.051	59	10	0	11	69	2597259	2597201	5.13e-09	54.7
5299	NC_011593	83.051	59	10	0	11	69	42753	42811	5.13e-09	54.7
5299	NC_011593	83.051	59	10	0	11	69	568338	568280	5.13e-09	54.7
5299	NC_011593	83.051	59	10	0	11	69	710833	710891	5.13e-09	54.7
5299	NC_011593	83.051	59	10	0	11	69	2085295	2085353	5.13e-09	54.7
5299	NC_011593	83.051	59	10	0	11	69	2110075	2110133	5.13e-09	54.7
5299	NC_011593	83.051	59	10	0	11	69	2419020	2419078	5.13e-09	54.7
5299	NC_011593	83.051	59	10	0	11	69	2597259	2597201	5.13e-09	54.7
5301	NC_011593	83.051	59	10	0	11	69	42753	42811	5.13e-09	54.7
5301	NC_011593	83.051	59	10	0	11	69	568338	568280	5.13e-09	54.7
5301	NC_011593	83.051	59	10	0	11	69	710833	710891	5.13e-09	54.7
5301	NC_011593	83.051	59	10	0	11	69	2085295	2085353	5.13e-09	54.7
5301	NC_011593	83.051	59	10	0	11	69	2110075	2110133	5.13e-09	54.7
5301	NC_011593	83.051	59	10	0	11	69	2419020	2419078	5.13e-09	54.7
5301	NC_011593	83.051	59	10	0	11	69	2597259	2597201	5.13e-09	54.7
5303	NC_011593	83.051	59	10	0	11	69	42753	42811	5.13e-09	54.7
5303	NC_011593	83.051	59	10	0	11	69	568338	568280	5.13e-09	54.7
5303	NC_011593	83.051	59	10	0	11	69	710833	710891	5.13e-09	54.7
5303	NC_011593	83.051	59	10	0	11	69	2085295	2085353	5.13e-09	54.7
5303	NC_011593	83.051	59	10	0	11	69	2110075	2110133	5.13e-09	54.7
5303	NC_011593	83.051	59	10	0	11	69	2419020	2419078	5.13e-09	54.7
5303	NC_011593	83.051	59	10	0	11	69	2597259	2597201	5.13e-09	54.7
5345	NC_011593	100.000	74	0	0	1	74	1593878	1593805	5.24e-34	137
5346	NC_011593	100.000	74	0	0	1	74	1593878	1593805	5.24e-34	137
5347	NC_011593	100.000	74	0	0	1	74	1593878	1593805	5.24e-34	137
5348	NC_011593	100.000	74	0	0	1	74	1593878	1593805	5.24e-34	137
5349	NC_011593	100.000	74	0	0	1	74	1593878	1593805	5.24e-34	137
5890	NC_011593	87.097	31	4	0	4	34	42780	42750	0.001	36.2
5890	NC_011593	85.294	34	5	0	1	34	568308	568341	0.001	36.2
5890	NC_011593	87.097	31	4	0	4	34	710860	710830	0.001	36.2
5890	NC_011593	87.097	31	4	0	4	34	2085322	2085292	0.001	36.2
5890	NC_011593	87.097	31	4	0	4	34	2110102	2110072	0.001	36.2
5890	NC_011593	87.097	31	4	0	4	34	2419047	2419017	0.001	36.2
